"zip","NPI","clus","city","state"
"17331",1447448691,57,"Hanover","PA"
"17340",1639271430,57,"Littlestown","PA"
"17344",1447254297,57,"McSherrystown","PA"
"17344",1093719734,57,"McSherrystown","PA"
"17356",1205885860,57,"Red Lion","PA"
"17360",1306804315,57,"Seven Valleys","PA"
"17361",1417940693,57,"Shrewsbury","PA"
"17361",1326031501,57,"Shrewsbury","PA"
"17361",1255659074,57,"Shrewsbury","PA"
"17361",1841471596,57,"Shrewsbury","PA"
"17362",1538268354,57,"Spring Grove","PA"
"17365",1942241112,57,"Wellsville","PA"
"17368",1043504848,57,"Wrightsville","PA"
"17368",1659344273,57,"Wrightsville","PA"
"17368",1477526093,57,"Wrightsville","PA"
"17368",1760455638,57,"Wrightsville","PA"
"17401",1831124858,57,"York","PA"
"17401",1134150667,57,"York","PA"
"17401",1003830423,57,"York","PA"
"17401",1073545638,57,"York","PA"
"17401",1528082930,57,"York","PA"
"17401",1013955459,57,"York","PA"
"17401",1205036647,57,"York","PA"
"17401",1831124528,57,"York","PA"
"17401",1881625374,57,"York","PA"
"17401",1831113265,57,"York","PA"
"17401",1215119284,57,"York","PA"
"17401",1760417455,57,"York","PA"
"17402",1871565341,57,"York","PA"
"17402",1073573929,57,"York","PA"
"17402",1831159797,57,"York","PA"
"17402",1275506651,57,"York","PA"
"17402",1265404818,57,"York","PA"
"17402",1659396877,57,"York","PA"
"17402",1033182316,57,"York","PA"
"17402",1457640526,57,"York","PA"
"17402",1295723047,57,"York","PA"
"17402",1740253970,57,"York","PA"
"17402",1164597456,57,"York","PA"
"17402",1871572644,57,"York","PA"
"17402",1174690879,57,"York","PA"
"17402",1134192370,57,"York","PA"
"17402",1255338182,57,"York","PA"
"17402",1891726592,57,"York","PA"
"17402",1831287309,57,"York","PA"
"17402",1164679122,57,"York","PA"
"17402",1497726293,57,"York","PA"
"17402",1366414914,57,"York","PA"
"17402",1447574330,57,"York","PA"
"17402",1932194644,57,"York","PA"
"17402",1891724522,57,"York","PA"
"17402",1396725479,57,"York","PA"
"17402",1679602437,57,"York","PA"
"17402",1346203437,57,"York","PA"
"17403",1568488146,57,"York","PA"
"17403",1780865329,57,"York","PA"
"17403",1326220286,57,"York","PA"
"17403",1326077322,57,"York","PA"
"17403",1629291935,57,"York","PA"
"17403",1841582921,57,"York","PA"
"17403",1578895017,57,"York","PA"
"17403",1053341156,57,"York","PA"
"17403",1104855394,57,"York","PA"
"17403",1114956018,57,"York","PA"
"17403",1841290962,57,"York","PA"
"17403",1164450078,57,"York","PA"
"17403",1659302081,57,"York","PA"
"17403",1104855022,57,"York","PA"
"17403",1952300741,57,"York","PA"
"17403",1891727723,57,"York","PA"
"17403",1396968038,57,"York","PA"
"17403",1366462053,57,"York","PA"
"17403",1609076165,57,"York","PA"
"17403",1497773162,57,"York","PA"
"17403",1700866860,57,"York","PA"
"17403",1376860684,57,"York","PA"
"17403",1497753289,57,"York","PA"
"17403",1912912585,57,"York","PA"
"17403",1346566338,57,"York","PA"
"17403",1750407854,57,"York","PA"
"17403",1356634687,57,"York","PA"
"17403",1881714855,57,"York","PA"
"17403",1790716017,57,"York","PA"
"17403",1164450045,57,"York","PA"
"17403",1003836784,57,"York","PA"
"17403",1447280862,57,"York","PA"
"17403",1154583599,57,"York","PA"
"17403",1487626461,57,"York","PA"
"17403",1225254741,57,"York","PA"
"17403",1376561407,57,"York","PA"
"17403",1689604373,57,"York","PA"
"17403",1922022367,57,"York","PA"
"17403",1699773481,57,"York","PA"
"17403",1104060995,57,"York","PA"
"17403",1588682603,57,"York","PA"
"17403",1093034845,57,"York","PA"
"17403",1811988272,57,"York","PA"
"17403",1033143367,57,"York","PA"
"17403",1205867405,57,"York","PA"
"17403",1073585840,57,"York","PA"
"17403",1275714222,57,"York","PA"
"17403",1528090321,57,"York","PA"
"17403",1821263542,57,"York","PA"
"17403",1053347708,57,"York","PA"
"17403",1932171501,57,"York","PA"
"17403",1578583266,57,"York","PA"
"17403",1659366912,57,"York","PA"
"17403",1861424772,57,"York","PA"
"17403",1508884255,57,"York","PA"
"17403",1407080963,57,"York","PA"
"17403",1760427074,57,"York","PA"
"17403",1801824891,57,"York","PA"
"17403",1922268762,57,"York","PA"
"17403",1740208859,57,"York","PA"
"17403",1710905476,57,"York","PA"
"17403",1407886831,57,"York","PA"
"17403",1982632899,57,"York","PA"
"17403",1255351946,57,"York","PA"
"17403",1518257856,57,"York","PA"
"17403",1134448855,57,"York","PA"
"17403",1336373794,57,"York","PA"
"17403",1871728691,57,"York","PA"
"17403",1023078326,57,"York","PA"
"17403",1982636593,57,"York","PA"
"17403",1174526685,57,"York","PA"
"17403",1730351867,57,"York","PA"
"17403",1659554111,57,"York","PA"
"17403",1659480820,57,"York","PA"
"17403",1598793978,57,"York","PA"
"17403",1487759643,57,"York","PA"
"17403",1831123223,57,"York","PA"
"17403",1134176142,57,"York","PA"
"17403",1245263524,57,"York","PA"
"17403",1306847348,57,"York","PA"
"17403",1265561203,57,"York","PA"
"17403",1881699916,57,"York","PA"
"17403",1396037446,57,"York","PA"
"17403",1295774404,57,"York","PA"
"17403",1588752067,57,"York","PA"
"17403",1750318283,57,"York","PA"
"17403",1992741375,57,"York","PA"
"17403",1770649378,57,"York","PA"
"17403",1558389205,57,"York","PA"
"17403",1679564330,57,"York","PA"
"17403",1437184124,57,"York","PA"
"17403",1700885589,57,"York","PA"
"17403",1710905542,57,"York","PA"
"17403",1013989078,57,"York","PA"
"17403",1497781686,57,"York","PA"
"17403",1538190004,57,"York","PA"
"17403",1437185212,57,"York","PA"
"17404",1669468831,57,"York","PA"
"17404",1548258098,57,"York","PA"
"17404",1326047424,57,"York","PA"
"17404",1902006455,57,"York","PA"
"17404",1629038393,57,"York","PA"
"17404",1306805817,57,"York","PA"
"17407",1417911652,57,"York","PA"
"17408",1285665570,57,"York","PA"
"17509",1861454597,57,"Christiana","PA"
"17509",1568420669,57,"Christiana","PA"
"17512",1376516906,57,"Columbia","PA"
"17512",1669445540,57,"Columbia","PA"
"17517",1346214780,57,"Denver","PA"
"17520",1205057965,57,"East Petersburg","PA"
"17520",1629064530,57,"East Petersburg","PA"
"17520",1669468583,57,"East Petersburg","PA"
"17522",1093980518,57,"Ephrata","PA"
"17522",1932172814,57,"Ephrata","PA"
"17522",1225073281,57,"Ephrata","PA"
"17522",1508837550,57,"Ephrata","PA"
"17522",1942260435,57,"Ephrata","PA"
"17522",1972725877,57,"Ephrata","PA"
"17522",1821023730,57,"Ephrata","PA"
"17522",1811933534,57,"Ephrata","PA"
"17522",1225036098,57,"Ephrata","PA"
"17522",1376700385,57,"Ephrata","PA"
"17522",1164650453,57,"Ephrata","PA"
"17522",1881665362,57,"Ephrata","PA"
"17522",1417987991,57,"Ephrata","PA"
"17522",1760412076,57,"Ephrata","PA"
"17522",1154480671,57,"Ephrata","PA"
"17522",1043313083,57,"Ephrata","PA"
"17522",1346343399,57,"Ephrata","PA"
"17522",1790737666,57,"Ephrata","PA"
"17522",1740297977,57,"Ephrata","PA"
"17522",1831340884,57,"Ephrata","PA"
"17522",1386680361,57,"Ephrata","PA"
"17522",1063522050,57,"Ephrata","PA"
"17522",1518999168,57,"Ephrata","PA"
"17522",1457397614,57,"Ephrata","PA"
"17522",1346209913,57,"Ephrata","PA"
"17522",1558378760,57,"Ephrata","PA"
"17522",1912058926,57,"Ephrata","PA"
"17522",1184817454,57,"Ephrata","PA"
"17522",1962520015,57,"Ephrata","PA"
"17522",1730151093,57,"Ephrata","PA"
"17522",1871524751,57,"Ephrata","PA"
"17522",1790713436,57,"Ephrata","PA"
"17522",1326001306,57,"Ephrata","PA"
"17540",1558368944,57,"Leola","PA"
"17540",1982601407,57,"Leola","PA"
"17543",1750324679,57,"Lititz","PA"
"17543",1013958842,57,"Lititz","PA"
"17543",1417990391,57,"Lititz","PA"
"17543",1730188855,57,"Lititz","PA"
"17543",1669413498,57,"Lititz","PA"
"17543",1710920228,57,"Lititz","PA"
"17543",1962444877,57,"Lititz","PA"
"17543",1831196930,57,"Lititz","PA"
"17543",1568697258,57,"Lititz","PA"
"17543",1326089392,57,"Lititz","PA"
"17543",1093756165,57,"Lititz","PA"
"17543",1366485583,57,"Lititz","PA"
"17543",1700828951,57,"Lititz","PA"
"17543",1700828670,57,"Lititz","PA"
"17543",1356398580,57,"Lititz","PA"
"17543",1396707188,57,"Lititz","PA"
"17543",1104869031,57,"Lititz","PA"
"17543",1962443549,57,"Lititz","PA"
"17543",1528295961,57,"Lititz","PA"
"17543",1891736898,57,"Lititz","PA"
"17543",1407897655,57,"Lititz","PA"
"17543",1700851730,57,"Lititz","PA"
"17543",1700072790,57,"Lititz","PA"
"17543",1912908294,57,"Lititz","PA"
"17543",1326089996,57,"Lititz","PA"
"17543",1154362978,57,"Lititz","PA"
"17543",1083655666,57,"Lititz","PA"
"17543",1154537462,57,"Lititz","PA"
"17543",1538118153,57,"Lititz","PA"
"17543",1619910197,57,"Lititz","PA"
"17543",1336182781,57,"Lititz","PA"
"17543",1689617789,57,"Lititz","PA"
"17543",1578504577,57,"Lititz","PA"
"17543",1073554127,57,"Lititz","PA"
"17543",1164463311,57,"Lititz","PA"
"17543",1437124724,57,"Lititz","PA"
"17543",1902848948,57,"Lititz","PA"
"17543",1194763623,57,"Lititz","PA"
"17543",1013174531,57,"Lititz","PA"
"17543",1629019690,57,"Lititz","PA"
"17547",1639336167,57,"Marietta","PA"
"17547",1629050257,57,"Marietta","PA"
"17547",1124056031,57,"Marietta","PA"
"17547",1386852895,57,"Marietta","PA"
"17547",1053397489,57,"Marietta","PA"
"17547",1962488916,57,"Marietta","PA"
"17547",1558397646,57,"Marietta","PA"
"17547",1932185501,57,"Marietta","PA"
"17547",1679546550,57,"Marietta","PA"
"17557",1417029398,57,"New Holland","PA"
"17557",1245280304,57,"New Holland","PA"
"17566",1164401436,57,"Quarryville","PA"
"17566",1497709570,57,"Quarryville","PA"
"17579",1154335321,57,"Strasburg","PA"
"17584",1871572560,57,"Willow Street","PA"
"17584",1740269455,57,"Willow Street","PA"
"17584",1114906914,57,"Willow Street","PA"
"17601",1063417178,57,"Lancaster","PA"
"17601",1508899063,57,"Lancaster","PA"
"17601",1346347218,57,"Lancaster","PA"
"17601",1568701753,57,"Lancaster","PA"
"17601",1871588947,57,"Lancaster","PA"
"17601",1073849022,57,"Lancaster","PA"
"17601",1427033927,57,"Lancaster","PA"
"17601",1417904897,57,"Lancaster","PA"
"17601",1033183454,57,"Lancaster","PA"
"17601",1215992201,57,"Lancaster","PA"
"17601",1265630610,57,"Lancaster","PA"
"17601",1649218751,57,"Lancaster","PA"
"17601",1164419131,57,"Lancaster","PA"
"17601",1245295229,57,"Lancaster","PA"
"17601",1295980969,58,"Lancaster","PA"
"17601",1598733024,57,"Lancaster","PA"
"17601",1679518807,57,"Lancaster","PA"
"17601",1851376685,57,"Lancaster","PA"
"17601",1275670655,57,"Lancaster","PA"
"17601",1124015466,57,"Lancaster","PA"
"17601",1477591584,57,"Lancaster","PA"
"17601",1437215860,57,"Lancaster","PA"
"17601",1437134285,57,"Lancaster","PA"
"17601",1366426835,57,"Lancaster","PA"
"17601",1376519728,57,"Lancaster","PA"
"17601",1144249731,57,"Lancaster","PA"
"17601",1598740615,57,"Lancaster","PA"
"17601",1801881792,57,"Lancaster","PA"
"17601",1568449874,57,"Lancaster","PA"
"17601",1134354087,57,"Lancaster","PA"
"17601",1346285574,57,"Lancaster","PA"
"17601",1558306670,57,"Lancaster","PA"
"17601",1770548216,57,"Lancaster","PA"
"17601",1447247135,57,"Lancaster","PA"
"17601",1942526405,57,"Lancaster","PA"
"17601",1174551063,57,"Lancaster","PA"
"17601",1598719676,57,"Lancaster","PA"
"17601",1336130319,57,"Lancaster","PA"
"17601",1679639082,57,"Lancaster","PA"
"17601",1003801507,57,"Lancaster","PA"
"17601",1861457954,57,"Lancaster","PA"
"17601",1366402208,57,"Lancaster","PA"
"17601",1467419572,57,"Lancaster","PA"
"17601",1275517633,57,"Lancaster","PA"
"17601",1891957056,57,"Lancaster","PA"
"17601",1609001551,57,"Lancaster","PA"
"17601",1477765568,57,"Lancaster","PA"
"17601",1487621728,57,"Lancaster","PA"
"17601",1326023045,57,"Lancaster","PA"
"17601",1114911146,57,"Lancaster","PA"
"17601",1811982028,57,"Lancaster","PA"
"17601",1225071749,57,"Lancaster","PA"
"17601",1275516924,57,"Lancaster","PA"
"17601",1043472277,57,"Lancaster","PA"
"17601",1770587438,57,"Lancaster","PA"
"17601",1871554873,57,"Lancaster","PA"
"17601",1063472918,57,"Lancaster","PA"
"17601",1073597134,57,"Lancaster","PA"
"17601",1275528655,57,"Lancaster","PA"
"17601",1700805348,57,"Lancaster","PA"
"17601",1265497820,57,"Lancaster","PA"
"17601",1063490944,57,"Lancaster","PA"
"17601",1295778769,57,"Lancaster","PA"
"17601",1104861343,57,"Lancaster","PA"
"17601",1992926554,57,"Lancaster","PA"
"17601",1659390235,57,"Lancaster","PA"
"17601",1508840281,57,"Lancaster","PA"
"17601",1326035015,57,"Lancaster","PA"
"17601",1467480350,57,"Lancaster","PA"
"17601",1083694533,57,"Lancaster","PA"
"17601",1124070933,57,"Lancaster","PA"
"17601",1245251883,57,"Lancaster","PA"
"17601",1326367988,57,"Lancaster","PA"
"17601",1780660357,57,"Lancaster","PA"
"17601",1093966046,57,"Lancaster","PA"
"17601",1306032461,57,"Lancaster","PA"
"17601",1073500385,57,"Lancaster","PA"
"17601",1871728725,57,"Lancaster","PA"
"17601",1659347003,57,"Lancaster","PA"
"17601",1831154178,57,"Lancaster","PA"
"17601",1548350879,57,"Lancaster","PA"
"17601",1104864214,57,"Lancaster","PA"
"17601",1356366017,57,"Lancaster","PA"
"17601",1528090602,57,"Lancaster","PA"
"17601",1629134036,57,"Lancaster","PA"
"17601",1255310637,57,"Lancaster","PA"
"17602",1659313419,57,"Lancaster","PA"
"17602",1760567028,57,"Lancaster","PA"
"17602",1720139090,57,"Lancaster","PA"
"17602",1750476016,57,"Lancaster","PA"
"17602",1346298999,57,"Lancaster","PA"
"17602",1265483242,57,"Lancaster","PA"
"17602",1073563292,57,"Lancaster","PA"
"17602",1982923546,57,"Lancaster","PA"
"17602",1528124971,57,"Lancaster","PA"
"17602",1003849928,57,"Lancaster","PA"
"17602",1700814464,57,"Lancaster","PA"
"17602",1619261559,57,"Lancaster","PA"
"17602",1275582314,57,"Lancaster","PA"
"17602",1801844295,57,"Lancaster","PA"
"17602",1376589952,57,"Lancaster","PA"
"17602",1073550984,57,"Lancaster","PA"
"17602",1922046036,57,"Lancaster","PA"
"17602",1407800576,57,"Lancaster","PA"
"17602",1326037482,57,"Lancaster","PA"
"17602",1831240100,57,"Lancaster","PA"
"17602",1699713495,57,"Lancaster","PA"
"17602",1356660906,57,"Lancaster","PA"
"17602",1417979535,57,"Lancaster","PA"
"17602",1447545413,57,"Lancaster","PA"
"17602",1073554895,57,"Lancaster","PA"
"17602",1790942225,57,"Lancaster","PA"
"17602",1548208655,57,"Lancaster","PA"
"17602",1043252653,57,"Lancaster","PA"
"17602",1578501680,57,"Lancaster","PA"
"17602",1598086407,57,"Lancaster","PA"
"17602",1821317470,57,"Lancaster","PA"
"17602",1447200829,57,"Lancaster","PA"
"17602",1427039239,57,"Lancaster","PA"
"17602",1396923306,57,"Lancaster","PA"
"17602",1598797227,57,"Lancaster","PA"
"17602",1174548820,57,"Lancaster","PA"
"17603",1598831760,57,"Lancaster","PA"
"17603",1548201700,57,"Lancaster","PA"
"17603",1891757001,57,"Lancaster","PA"
"17603",1255408985,57,"Lancaster","PA"
"17603",1316073299,57,"Lancaster","PA"
"17603",1093936437,57,"Lancaster","PA"
"17603",1851330609,57,"Lancaster","PA"
"17603",1366485864,57,"Lancaster","PA"
"17603",1164434015,57,"Lancaster","PA"
"17603",1871577429,57,"Lancaster","PA"
"17603",1982697272,57,"Lancaster","PA"
"17701",1932107596,59,"Williamsport","PA"
"17701",1417909029,59,"Williamsport","PA"
"17701",1245239870,59,"Williamsport","PA"
"17701",1447228978,57,"Williamsport","PA"
"17702",1487617155,59,"Williamsport","PA"
"17702",1639342363,59,"Williamsport","PA"
"17702",1023082351,59,"Williamsport","PA"
"17721",1932128246,59,"Avis","PA"
"17745",1801864335,57,"Lock Haven","PA"
"17745",1598791741,57,"Lock Haven","PA"
"17745",1972571602,57,"Lock Haven","PA"
"17745",1376708487,57,"Lock Haven","PA"
"17751",1396732764,57,"Mill Hall","PA"
"17754",1821225681,59,"Montoursville","PA"
"17754",1457352221,59,"Montoursville","PA"
"17754",1376588426,59,"Montoursville","PA"
"17754",1538137070,59,"Montoursville","PA"
"17756",1881690501,59,"Muncy","PA"
"17764",1124003157,60,"Renovo","PA"
"17764",1568546646,57,"Renovo","PA"
"17801",1881680817,57,"Sunbury","PA"
"17801",1598940363,59,"Sunbury","PA"
"17801",1578559670,59,"Sunbury","PA"
"17801",1477520674,59,"Sunbury","PA"
"17801",1578593216,59,"Sunbury","PA"
"17815",1679767693,59,"Bloomsburg","PA"
"17815",1447224118,57,"Bloomsburg","PA"
"17815",1841474608,57,"Bloomsburg","PA"
"17815",1841283538,57,"Bloomsburg","PA"
"17815",1659363984,57,"Bloomsburg","PA"
"17815",1154313450,57,"Bloomsburg","PA"
"17820",1093781080,57,"Catawissa","PA"
"17820",1275591372,57,"Catawissa","PA"
"17822",1164486999,57,"Danville","PA"
"17822",1801862974,57,"Danville","PA"
"17822",1063547602,57,"Danville","PA"
"17822",1679560858,59,"Danville","PA"
"17822",1205916251,57,"Danville","PA"
"17822",1316999048,57,"Danville","PA"
"17822",1043268790,59,"Danville","PA"
"17822",1831204072,59,"Danville","PA"
"17822",1336218528,57,"Danville","PA"
"17822",1568437481,57,"Danville","PA"
"17822",1902869852,57,"Danville","PA"
"17822",1811959588,59,"Danville","PA"
"17822",1861453144,57,"Danville","PA"
"17822",1326016882,57,"Danville","PA"
"17822",1598732018,57,"Danville","PA"
"17822",1669468997,57,"Danville","PA"
"17822",1417925496,59,"Danville","PA"
"17822",1275851412,59,"Danville","PA"
"17822",1003872128,57,"Danville","PA"
"17822",1912191842,59,"Danville","PA"
"17822",1679886329,57,"Danville","PA"
"17822",1518167287,57,"Danville","PA"
"17822",1952363558,59,"Danville","PA"
"17822",1942456165,59,"Danville","PA"
"17822",1124083506,57,"Danville","PA"
"17822",1730140310,57,"Danville","PA"
"17822",1659361319,57,"Danville","PA"
"17822",1518920420,57,"Danville","PA"
"17822",1700853298,59,"Danville","PA"
"17822",1487897401,59,"Danville","PA"
"17822",1215145941,57,"Danville","PA"
"17822",1639119191,57,"Danville","PA"
"17822",1467411801,57,"Danville","PA"
"17822",1205159985,57,"Danville","PA"
"17822",1285601286,20,"Danville","PA"
"17822",1619115250,59,"Danville","PA"
"17822",1881660124,57,"Danville","PA"
"17822",1285694281,57,"Danville","PA"
"17822",1912976705,59,"Danville","PA"
"17822",1992969596,57,"Danville","PA"
"17822",1306814835,59,"Danville","PA"
"17822",1174582415,57,"Danville","PA"
"17822",1891750915,59,"Danville","PA"
"17822",1194799908,57,"Danville","PA"
"17822",1952370629,57,"Danville","PA"
"17822",1275508194,57,"Danville","PA"
"17822",1184935934,57,"Danville","PA"
"17822",1356598387,57,"Danville","PA"
"17822",1518931211,57,"Danville","PA"
"17822",1487607735,57,"Danville","PA"
"17834",1699749861,57,"Kulpmont","PA"
"17834",1205884558,59,"Kulpmont","PA"
"17834",1407825623,57,"Kulpmont","PA"
"17834",1861629511,57,"Kulpmont","PA"
"17834",1548243660,59,"Kulpmont","PA"
"17834",1730145038,59,"Kulpmont","PA"
"17834",1427011337,59,"Kulpmont","PA"
"17837",1114946563,57,"Lewisburg","PA"
"17837",1184643488,57,"Lewisburg","PA"
"17837",1972522373,57,"Lewisburg","PA"
"17837",1912977604,59,"Lewisburg","PA"
"17837",1780609701,57,"Lewisburg","PA"
"17837",1386614063,57,"Lewisburg","PA"
"17837",1750546867,57,"Lewisburg","PA"
"17837",1447279807,57,"Lewisburg","PA"
"17837",1093734436,57,"Lewisburg","PA"
"17837",1710954797,57,"Lewisburg","PA"
"17837",1952320384,57,"Lewisburg","PA"
"17837",1528275443,57,"Lewisburg","PA"
"17837",1710274055,57,"Lewisburg","PA"
"17842",1922215771,59,"Middleburg","PA"
"17842",1871559393,57,"Middleburg","PA"
"17842",1396785093,57,"Middleburg","PA"
"17842",1346296761,59,"Middleburg","PA"
"17842",1407064207,57,"Middleburg","PA"
"17842",1558587253,57,"Middleburg","PA"
"17842",1396937256,57,"Middleburg","PA"
"17842",1285841106,57,"Middleburg","PA"
"17842",1487616991,57,"Middleburg","PA"
"17842",1518906262,59,"Middleburg","PA"
"17842",1407877855,57,"Middleburg","PA"
"17842",1083652812,57,"Middleburg","PA"
"17842",1750695839,57,"Middleburg","PA"
"17842",1497958169,57,"Middleburg","PA"
"17842",1609815703,57,"Middleburg","PA"
"17842",1053632471,57,"Middleburg","PA"
"17842",1619911765,57,"Middleburg","PA"
"17842",1326087172,57,"Middleburg","PA"
"17842",1710947197,59,"Middleburg","PA"
"17842",1629017322,57,"Middleburg","PA"
"17842",1649567975,57,"Middleburg","PA"
"17842",1265453609,57,"Middleburg","PA"
"17842",1972564565,59,"Middleburg","PA"
"17842",1184793200,57,"Middleburg","PA"
"17842",1295774024,57,"Middleburg","PA"
"17842",1639118458,57,"Middleburg","PA"
"17842",1548209752,57,"Middleburg","PA"
"17842",1003802760,57,"Middleburg","PA"
"17842",1710932769,57,"Middleburg","PA"
"17842",1134168321,57,"Middleburg","PA"
"17842",1902853997,57,"Middleburg","PA"
"17842",1700086741,57,"Middleburg","PA"
"17842",1669411401,57,"Middleburg","PA"
"17842",1639118797,57,"Middleburg","PA"
"17842",1912946617,57,"Middleburg","PA"
"17842",1376582841,59,"Middleburg","PA"
"17842",1346280088,57,"Middleburg","PA"
"17842",1609832104,57,"Middleburg","PA"
"17842",1184727190,57,"Middleburg","PA"
"17851",1043292477,59,"Mount Carmel","PA"
"17851",1881667319,59,"Mount Carmel","PA"
"17857",1023225968,57,"Northumberland","PA"
"17870",1952369209,57,"Selinsgrove","PA"
"17870",1134186240,57,"Selinsgrove","PA"
"17870",1447219860,57,"Selinsgrove","PA"
"17872",1164475745,59,"Shamokin","PA"
"17901",1285815068,57,"Pottsville","PA"
"17901",1417155151,57,"Pottsville","PA"
"17901",1912998774,57,"Pottsville","PA"
"17901",1265405294,59,"Pottsville","PA"
"17901",1568628956,57,"Pottsville","PA"
"17901",1306089222,59,"Pottsville","PA"
"17901",1760453831,57,"Pottsville","PA"
"17901",1033202502,57,"Pottsville","PA"
"17901",1235215567,59,"Pottsville","PA"
"17901",1659344455,59,"Pottsville","PA"
"17921",1124193743,59,"Ashland","PA"
"17931",1396700845,59,"Frackville","PA"
"17948",1780784389,57,"Mahanoy City","PA"
"17961",1114993342,59,"Orwigsburg","PA"
"17961",1972551604,57,"Orwigsburg","PA"
"17961",1760641328,59,"Orwigsburg","PA"
"17961",1538129788,59,"Orwigsburg","PA"
"18013",1073509212,60,"Bangor","PA"
"18013",1699761833,60,"Bangor","PA"
"18013",1154317626,59,"Bangor","PA"
"18014",1457347387,59,"Bath","PA"
"18014",1427062736,59,"Bath","PA"
"18015",1093770398,59,"Bethlehem","PA"
"18015",1861456725,59,"Bethlehem","PA"
"18015",1720272503,59,"Bethlehem","PA"
"18015",1245231844,60,"Bethlehem","PA"
"18015",1922063957,60,"Bethlehem","PA"
"18015",1427252527,59,"Bethlehem","PA"
"18015",1215937271,59,"Bethlehem","PA"
"18015",1932194362,60,"Bethlehem","PA"
"18015",1174759906,59,"Bethlehem","PA"
"18015",1235193715,59,"Bethlehem","PA"
"18015",1164783254,59,"Bethlehem","PA"
"18015",1700814621,59,"Bethlehem","PA"
"18015",1679683486,59,"Bethlehem","PA"
"18015",1538354261,59,"Bethlehem","PA"
"18015",1033303409,59,"Bethlehem","PA"
"18015",1124083555,60,"Bethlehem","PA"
"18015",1477573186,59,"Bethlehem","PA"
"18015",1467449074,59,"Bethlehem","PA"
"18015",1669583514,59,"Bethlehem","PA"
"18015",1730120973,59,"Bethlehem","PA"
"18015",1417957465,60,"Bethlehem","PA"
"18015",1588629182,59,"Bethlehem","PA"
"18015",1013206598,57,"Bethlehem","PA"
"18015",1316258080,60,"Bethlehem","PA"
"18015",1679644132,59,"Bethlehem","PA"
"18015",1346529732,59,"Bethlehem","PA"
"18015",1932410362,60,"Bethlehem","PA"
"18015",1558414367,59,"Bethlehem","PA"
"18015",1497800460,59,"Bethlehem","PA"
"18017",1023338019,59,"Bethlehem","PA"
"18017",1114112067,60,"Bethlehem","PA"
"18017",1750304937,59,"Bethlehem","PA"
"18017",1306897426,59,"Bethlehem","PA"
"18017",1366615213,59,"Bethlehem","PA"
"18017",1437353943,59,"Bethlehem","PA"
"18017",1558337030,59,"Bethlehem","PA"
"18017",1144271255,59,"Bethlehem","PA"
"18018",1275543340,59,"Bethlehem","PA"
"18018",1831266733,59,"Bethlehem","PA"
"18020",1255446456,59,"Bethlehem","PA"
"18020",1336221464,57,"Bethlehem","PA"
"18020",1639110091,59,"Bethlehem","PA"
"18020",1285684191,60,"Bethlehem","PA"
"18020",1952625972,59,"Bethlehem","PA"
"18020",1659320604,59,"Bethlehem","PA"
"18020",1366776742,59,"Bethlehem","PA"
"18020",1831168400,60,"Bethlehem","PA"
"18020",1578509055,59,"Bethlehem","PA"
"18020",1396732020,59,"Bethlehem","PA"
"18020",1376590661,59,"Bethlehem","PA"
"18020",1679525935,60,"Bethlehem","PA"
"18020",1639132426,59,"Bethlehem","PA"
"18020",1821156340,59,"Bethlehem","PA"
"18020",1477834570,59,"Bethlehem","PA"
"18020",1770678229,59,"Bethlehem","PA"
"18020",1922045707,59,"Bethlehem","PA"
"18020",1831202654,59,"Bethlehem","PA"
"18020",1205951795,59,"Bethlehem","PA"
"18020",1366449191,60,"Bethlehem","PA"
"18020",1962452953,60,"Bethlehem","PA"
"18020",1588944938,59,"Bethlehem","PA"
"18020",1649439399,59,"Bethlehem","PA"
"18020",1578758074,60,"Bethlehem","PA"
"18020",1306953443,59,"Bethlehem","PA"
"18020",1841400330,59,"Bethlehem","PA"
"18020",1508825548,60,"Bethlehem","PA"
"18020",1902843162,60,"Bethlehem","PA"
"18020",1124025952,59,"Bethlehem","PA"
"18034",1851472617,59,"Center Valley","PA"
"18036",1952376865,60,"Coopersburg","PA"
"18036",1033183983,60,"Coopersburg","PA"
"18036",1750359550,59,"Coopersburg","PA"
"18042",1659468981,59,"Easton","PA"
"18045",1124289046,57,"Easton","PA"
"18045",1770529562,57,"Easton","PA"
"18045",1184718462,57,"Easton","PA"
"18045",1396737458,60,"Easton","PA"
"18045",1043281520,60,"Easton","PA"
"18045",1891722047,59,"Easton","PA"
"18045",1700886181,60,"Easton","PA"
"18045",1093707150,59,"Easton","PA"
"18045",1033104484,59,"Easton","PA"
"18045",1043202161,59,"Easton","PA"
"18045",1053327106,59,"Easton","PA"
"18045",1114987849,59,"Easton","PA"
"18049",1093855793,60,"Emmaus","PA"
"18051",1013915495,60,"Fogelsville","PA"
"18052",1104850734,60,"Whitehall","PA"
"18052",1770546533,60,"Whitehall","PA"
"18052",1659358034,60,"Whitehall","PA"
"18055",1306934294,60,"Hellertown","PA"
"18055",1255351789,59,"Hellertown","PA"
"18055",1497775936,59,"Hellertown","PA"
"18055",1881973279,59,"Hellertown","PA"
"18055",1023031986,59,"Hellertown","PA"
"18055",1548436884,59,"Hellertown","PA"
"18064",1861606436,59,"Nazareth","PA"
"18064",1174586689,59,"Nazareth","PA"
"18064",1326092438,59,"Nazareth","PA"
"18064",1861589830,60,"Nazareth","PA"
"18066",1073509998,60,"New Tripoli","PA"
